icase,CHL,MALH,P_LUB,rhow_350.0,rhow_360.0,rhow_370.0,rhow_380.0,rhow_390.0,rhow_400.0,rhow_410.0,rhow_420.0,rhow_430.0,rhow_440.0,rhow_450.0,rhow_460.0,rhow_470.0,rhow_480.0,rhow_490.0,rhow_500.0,rhow_510.0,rhow_520.0,rhow_530.0,rhow_540.0,rhow_550.0,rhow_560.0,rhow_570.0,rhow_580.0,rhow_590.0,rhow_600.0,rhow_610.0,rhow_620.0,rhow_630.0,rhow_640.0,rhow_650.0,rhow_660.0,rhow_670.0,rhow_680.0,rhow_690.0,rhow_700.0,rhow_710.0,rhow_720.0,rhow_730.0,rhow_740.0,rhow_750.0,rhow_760.0,rhow_770.0,rhow_780.0,rhow_790.0,rhow_800.0,rhow_810.0,rhow_820.0,rhow_830.0,rhow_840.0,rhow_850.0,rhow_860.0,rhow_870.0,rhow_880.0,rhow_890.0,rhow_900.0,rhow_910.0,rhow_920.0,rhow_930.0,rhow_940.0,D2rhow_350.0,D2rhow_360.0,D2rhow_370.0,D2rhow_380.0,D2rhow_390.0,D2rhow_400.0,D2rhow_410.0,D2rhow_420.0,D2rhow_430.0,D2rhow_440.0,D2rhow_450.0,D2rhow_460.0,D2rhow_470.0,D2rhow_480.0,D2rhow_490.0,D2rhow_500.0,D2rhow_510.0,D2rhow_520.0,D2rhow_530.0,D2rhow_540.0,D2rhow_550.0,D2rhow_560.0,D2rhow_570.0,D2rhow_580.0,D2rhow_590.0,D2rhow_600.0,D2rhow_610.0,D2rhow_620.0,D2rhow_630.0,D2rhow_640.0,D2rhow_650.0,D2rhow_660.0,D2rhow_670.0,D2rhow_680.0,D2rhow_690.0,D2rhow_700.0,D2rhow_710.0,D2rhow_720.0,D2rhow_730.0,D2rhow_740.0,D2rhow_750.0,D2rhow_760.0,D2rhow_770.0,D2rhow_780.0,D2rhow_790.0,D2rhow_800.0,D2rhow_810.0,D2rhow_820.0,D2rhow_830.0,D2rhow_840.0,D2rhow_850.0,D2rhow_860.0,D2rhow_870.0,D2rhow_880.0,D2rhow_890.0,D2rhow_900.0,D2rhow_910.0,D2rhow_920.0,D2rhow_930.0,D2rhow_940.0
63,,-0.0027051033,0,0.026192,0.02701,0.028082,0.029743,0.03144,0.032759,0.033839,0.035294,0.037605,0.040808,0.04451,0.048217,0.052145,0.056557,0.06041,0.06411,0.067932,0.07205,0.076423,0.080465,0.084545,0.088608,0.091166,0.089965,0.084411,0.075622,0.069007,0.065728,0.063414,0.061565,0.058532,0.051885,0.046295,0.045888,0.047188,0.044216,0.036229,0.026448,0.018278,0.014002,0.012849,0.012412,0.012559,0.012812,0.013393,0.014086,0.014161,0.013047,0.010789,0.009178,0.0085,0.008033,0.007603,0.007137,0.006688,0.006268,0.005901,0.005391,0.004912,0.004685,,6.1778542e-05,6.5243351e-05,3.8999457e-05,3.7271576e-05,4.6897051e-05,6.8292021e-05,8.7199204e-05,0.00010032567,9.2581871e-05,7.1005971e-05,4.8281165e-05,2.7628008e-05,8.2685001e-06,4.098064e-06,7.5538267e-06,8.6936855e-06,-7.1376877e-06,-5.721006e-05,-0.00014573005,-0.00026558712,-0.00036436584,-0.00040305772,-0.00036270128,-0.0002423738,-7.3882757e-05,2.2426271e-05,5.4324227e-05,8.1644654e-05,7.66148e-05,2.5094988e-05,1.3262168e-05,-3.7452506e-06,-9.1224896e-05,-0.0001701556,-0.00015425185,-7.3828478e-05,5.3899041e-05,0.00020032567,0.0002947078,0.00029495205,0.00023128279,0.00013006152,3.1147096e-05,-3.2621675e-05,-6.1724263e-05,-7.1259273e-05,-5.3663832e-05,-1.4736747e-05,1.5605211e-05,3.0341958e-05,3.614981e-05,2.9238285e-05,1.2909354e-05,4.405645e-06,5.8711779e-06,8.2865931e-06,2.0010856e-05,,
64,,-0.0031626187,0,0.025639,0.026609,0.028029,0.030195,0.032452,0.034267,0.035792,0.037761,0.040761,0.04477,0.049263,0.053737,0.058382,0.063517,0.068113,0.072564,0.077195,0.082149,0.087284,0.09204,0.096811,0.101496,0.104777,0.104621,0.100353,0.092667,0.086557,0.08343,0.081287,0.079664,0.076499,0.068785,0.061835,0.061188,0.063461,0.060865,0.05122,0.038176,0.026468,0.020079,0.018383,0.017788,0.0181,0.018587,0.019567,0.02073,0.020882,0.019116,0.015502,0.012897,0.011818,0.011083,0.010407,0.009672,0.008921,0.008231,0.007609,0.006807,0.005946,0.005342,,6.0349955e-05,6.395794e-05,3.9497248e-05,3.6178428e-05,4.1849996e-05,5.7583176e-05,7.1561653e-05,8.0111723e-05,7.2455434e-05,5.4579808e-05,3.6231003e-05,2.0675265e-05,6.6442126e-06,3.8380021e-06,6.2170377e-06,5.5401298e-06,-7.4854185e-06,-4.2257455e-05,-0.00010261398,-0.00018658342,-0.0002578822,-0.00028900025,-0.00026728662,-0.00019059887,-7.9020784e-05,-1.8618254e-05,-1.6298365e-06,2.1260166e-05,2.948164e-05,3.5094061e-06,1.3603877e-06,-1.3564446e-05,-9.6088064e-05,-0.00017861825,-0.00017644295,-0.00010427668,2.3547195e-05,0.0001763838,0.00028173827,0.00029461267,0.000240046,0.00013861497,3.1518935e-05,-4.0469892e-05,-7.3993264e-05,-8.4731783e-05,-6.3911936e-05,-1.8039924e-05,1.7704756e-05,3.4995482e-05,4.1567403e-05,3.3575947e-05,1.3827323e-05,2.6090528e-06,4.5872012e-06,7.9323092e-06,2.3658917e-05,,
65,,-0.003077978,0,0.022659,0.02346,0.024591,0.026295,0.028062,0.029455,0.030588,0.032081,0.034373,0.03752,0.041225,0.044901,0.0488,0.053209,0.057005,0.060738,0.06483,0.069247,0.073717,0.077675,0.081657,0.08569,0.088216,0.086972,0.081414,0.072582,0.065889,0.062565,0.060248,0.058434,0.055409,0.048657,0.042894,0.042385,0.043959,0.041366,0.033616,0.024087,0.016182,0.012102,0.011035,0.010635,0.010774,0.011041,0.011601,0.01228,0.012357,0.01129,0.009152,0.007638,0.007013,0.006591,0.006198,0.005766,0.005324,0.004942,0.004599,0.004123,0.003642,0.003435,,6.8926171e-05,7.2426631e-05,4.295315e-05,3.9210946e-05,4.8097471e-05,6.9477349e-05,8.9242373e-05,0.00010402746,9.6958855e-05,7.4873084e-05,5.4305468e-05,3.6048929e-05,1.6167867e-05,1.1458686e-05,1.3595707e-05,9.0025625e-06,-1.4291931e-05,-7.0134893e-05,-0.000163719,-0.00029003529,-0.00039318281,-0.00043146545,-0.00038658802,-0.00025836677,-7.8305855e-05,2.4841657e-05,5.7825267e-05,8.5683895e-05,8.2241454e-05,3.0266402e-05,2.1186482e-05,8.3546874e-06,-8.0645941e-05,-0.00016808007,-0.00015750133,-7.677803e-05,5.3125755e-05,0.00020366485,0.00030320553,0.00030533288,0.0002388725,0.00013372335,3.1446115e-05,-3.3476768e-05,-6.2969589e-05,-7.2407291e-05,-5.422811e-05,-1.4475656e-05,1.5945462e-05,3.0904608e-05,3.6493739e-05,2.9173718e-05,1.2203259e-05,4.1096553e-06,5.4537543e-06,8.0065754e-06,2.0064788e-05,,
66,,-0.0026357875,0,0.021798,0.022428,0.023186,0.024401,0.025649,0.026575,0.027269,0.028291,0.029957,0.032363,0.035387,0.038369,0.041615,0.045485,0.048828,0.052091,0.055753,0.059867,0.06413,0.067994,0.071874,0.075761,0.07788,0.075766,0.069123,0.059446,0.052451,0.049098,0.046784,0.044989,0.042156,0.036134,0.031287,0.03092,0.032019,0.02953,0.023159,0.015946,0.010402,0.007697,0.006988,0.006721,0.006765,0.006894,0.007215,0.007606,0.007625,0.006946,0.005606,0.004674,0.004293,0.004034,0.003792,0.003531,0.003238,0.002995,0.002804,0.002532,0.00233,0.002215,,6.5573993e-05,6.9150017e-05,4e-05,3.8780901e-05,5.4656282e-05,8.4781578e-05,0.00011133085,0.00013507619,0.00013208263,0.00010690146,8.5120217e-05,6.6752455e-05,4.222147e-05,3.6586522e-05,4.1706739e-05,3.5543515e-05,-3.2373857e-06,-9.4940738e-05,-0.00024432103,-0.00043631561,-0.000586766,-0.00063386387,-0.00055019302,-0.00034220115,-6.5858449e-05,9.4724009e-05,0.0001486082,0.00017769048,0.00015122249,6.3176431e-05,4.5269218e-05,3.3457501e-05,-6.3040975e-05,-0.00015376905,-0.00013431764,-4.6908229e-05,8.3440569e-05,0.00023040975,0.00032292584,0.00031371487,0.00023490687,0.00012681341,3.0071114e-05,-2.7890281e-05,-5.3247545e-05,-6.0887233e-05,-4.5174399e-05,-1.0660345e-05,1.4967829e-05,2.7294277e-05,3.1981036e-05,2.5655266e-05,1.1838808e-05,5.5943109e-06,7.0165933e-06,8.6826956e-06,1.7067389e-05,,
67,,-0.0030446082,0,0.023082,0.023679,0.024295,0.025255,0.026211,0.02683,0.027157,0.027744,0.028895,0.030775,0.033365,0.035887,0.038699,0.042204,0.045264,0.048392,0.05212,0.0563,0.060607,0.064733,0.069208,0.073832,0.076573,0.075123,0.069551,0.061244,0.054832,0.051373,0.049001,0.047325,0.044596,0.038098,0.032697,0.032892,0.035479,0.033995,0.027471,0.01948,0.013064,0.009803,0.008929,0.008589,0.008648,0.008827,0.009234,0.00973,0.009771,0.008922,0.00725,0.006071,0.005587,0.005247,0.004951,0.004612,0.004284,0.00393,0.00367,0.003328,0.002957,0.002833,,4.0923665e-05,4.0582439e-05,1.7261362e-05,1.6884836e-05,3.2793058e-05,6.1797323e-05,8.831887e-05,0.00011376967,0.00011678188,9.9920577e-05,8.8283571e-05,7.8199735e-05,5.9938226e-05,5.8596852e-05,6.8115899e-05,6.4468304e-05,3.1439918e-05,-4.5736138e-05,-0.00017239006,-0.00033863804,-0.00047903515,-0.00053505516,-0.00047816444,-0.0003182115,-0.00010217973,2.6662745e-05,7.676423e-05,0.00011781733,0.00012213561,7.115164e-05,7.1857626e-05,6.4232975e-05,-4.3759376e-05,-0.00016272981,-0.0001702015,-9.7131931e-05,2.806295e-05,0.00018345051,0.00029541991,0.00030436241,0.00023608178,0.00013067804,3.129872e-05,-3.0522136e-05,-5.8173261e-05,-6.7139285e-05,-4.9948522e-05,-1.2484189e-05,1.6190616e-05,2.925136e-05,3.4675688e-05,2.7627592e-05,1.1566407e-05,3.9535226e-06,6.5892043e-06,8.7071628e-06,1.9096926e-05,,
68,,-0.0033911025,0,0.020692,0.021308,0.02199,0.022946,0.023873,0.024459,0.02473,0.02521,0.026121,0.027697,0.030049,0.032297,0.034878,0.038196,0.04104,0.044024,0.047743,0.051971,0.056343,0.060643,0.06548,0.070565,0.073504,0.071754,0.065629,0.05683,0.050208,0.046653,0.044235,0.042588,0.039952,0.033605,0.028509,0.028985,0.031624,0.030197,0.024107,0.016926,0.011379,0.008721,0.008031,0.007695,0.007754,0.007906,0.008199,0.008575,0.008554,0.007823,0.006493,0.005606,0.005254,0.005009,0.004761,0.00451,0.004174,0.003851,0.00359,0.003303,0.003156,0.0032,,4.5329006e-05,4.2653244e-05,1.2199887e-05,8.5174024e-06,2.4148094e-05,5.4906117e-05,8.5412458e-05,0.00011789251,0.000126092,0.00011107064,0.00010436798,9.8354141e-05,8.0431831e-05,8.2922145e-05,9.9095937e-05,9.770507e-05,5.8813789e-05,-3.6242011e-05,-0.00019362188,-0.00039879458,-0.0005719641,-0.00064091135,-0.00056866576,-0.00037125542,-0.00010899096,4.9726794e-05,0.00011533596,0.00016251946,0.00015997616,9.4353744e-05,9.4115309e-05,8.6909296e-05,-3.1208398e-05,-0.00015814816,-0.00016440044,-9.1585257e-05,3.1936947e-05,0.00018721065,0.00029646654,0.00030082459,0.00022877769,0.00012240951,2.7287479e-05,-2.7433189e-05,-5.1197139e-05,-5.8336921e-05,-4.1474319e-05,-7.5504189e-06,1.5379011e-05,2.5406497e-05,2.8161738e-05,2.1247144e-05,8.3319535e-06,6.0668278e-06,9.9612544e-06,1.3630493e-05,1.9313177e-05,,
69,,-0.0051783268,0,0.02628,0.026953,0.027571,0.028451,0.029251,0.029616,0.029576,0.029773,0.030458,0.031935,0.034293,0.036517,0.03929,0.043003,0.045934,0.049207,0.053841,0.058963,0.063881,0.068671,0.07429,0.080558,0.084776,0.084026,0.078711,0.070526,0.063614,0.059189,0.056136,0.05415,0.050867,0.042478,0.035234,0.035944,0.041166,0.041413,0.034003,0.02399,0.015733,0.011526,0.010416,0.010019,0.010066,0.010273,0.010808,0.011456,0.011508,0.010435,0.008305,0.006815,0.006202,0.005801,0.005428,0.005029,0.004592,0.004241,0.003933,0.003497,0.003127,0.002902,,2.533504e-05,2.1268684e-05,-1.5840437e-06,-2.7720764e-06,1.2952455e-05,4.170671e-05,7.0654142e-05,0.00010178446,0.00010928935,9.8877164e-05,0.00010028735,9.8094801e-05,8.0486804e-05,8.4398619e-05,9.8220366e-05,9.0725135e-05,5.9305049e-05,-7.0799024e-06,-0.00012263782,-0.00027862748,-0.00042171299,-0.00049646246,-0.00046396059,-0.00033420424,-0.00015352667,-4.0489701e-05,1.5763166e-05,7.4353464e-05,0.00011181996,9.8568082e-05,0.0001222901,0.00012277304,-1.8351725e-07,-0.00016087702,-0.00020807959,-0.00014979837,-2.5885591e-05,0.000142477,0.00027935189,0.00030943907,0.00024603868,0.00013805327,3.3728539e-05,-3.1632579e-05,-6.0792505e-05,-6.9504745e-05,-5.1925724e-05,-1.2633714e-05,1.7096081e-05,3.1806438e-05,3.7080144e-05,2.9710477e-05,1.3271195e-05,5.1481419e-06,6.0077753e-06,8.0844179e-06,1.8651148e-05,,
70,,-0.0030730778,0,0.023205,0.023843,0.024498,0.025462,0.026382,0.026963,0.027272,0.027831,0.028899,0.030642,0.033096,0.035487,0.038214,0.041648,0.04469,0.047814,0.0514,0.055317,0.059525,0.063837,0.068727,0.073831,0.076906,0.075466,0.069847,0.061835,0.055703,0.052268,0.049909,0.048341,0.045751,0.039293,0.033971,0.034501,0.037396,0.036152,0.029852,0.021973,0.015711,0.012626,0.011781,0.01136,0.011489,0.01165,0.012,0.012452,0.012386,0.011486,0.009913,0.008863,0.008425,0.008116,0.007813,0.007464,0.007046,0.00661,0.006283,0.005866,0.005368,0.005019,,3.793981e-05,3.6877628e-05,1.3055986e-05,1.198274e-05,2.6277938e-05,5.2954193e-05,7.8003983e-05,0.00010303164,0.0001082983,9.4987829e-05,8.5173711e-05,7.4352733e-05,5.6738216e-05,5.6417349e-05,6.8543926e-05,7.2117725e-05,4.9634875e-05,-2.1420668e-05,-0.00014535295,-0.0003076455,-0.00044876079,-0.00051147378,-0.00045915025,-0.00030444789,-0.00010170392,1.900863e-05,7.0159327e-05,0.00011229254,0.00011685107,7.17526e-05,7.7107767e-05,6.9694623e-05,-3.7419783e-05,-0.00015296526,-0.00016344324,-0.00010014384,1.6751494e-05,0.00016296747,0.00026713875,0.00027707457,0.00021595486,0.00011596592,2.5713653e-05,-2.7782695e-05,-5.1980527e-05,-5.8597035e-05,-4.0606329e-05,-7.8778491e-06,1.4605001e-05,2.4474441e-05,2.696393e-05,1.9097145e-05,3.9057314e-06,-2.3235229e-06,2.4784244e-06,6.2956406e-06,2.1542377e-05,,
71,,-0.0029816518,0,0.018859,0.019231,0.019503,0.020009,0.020502,0.020748,0.02084,0.021151,0.021851,0.023071,0.024851,0.026601,0.028707,0.031468,0.033866,0.036488,0.039905,0.043778,0.047667,0.051321,0.055233,0.059369,0.061704,0.059786,0.05383,0.04563,0.039744,0.036719,0.034609,0.033051,0.030758,0.025866,0.022112,0.022404,0.024042,0.02256,0.017809,0.012432,0.008335,0.006336,0.005795,0.005564,0.005571,0.005642,0.005849,0.006105,0.006089,0.005558,0.00458,0.003903,0.003622,0.003445,0.003261,0.003042,0.002817,0.00264,0.002476,0.002255,0.002082,0.002,,2.8528369e-05,2.9219858e-05,1.2269504e-05,1.641844e-05,3.9255319e-05,7.3617021e-05,0.00010475177,0.00013785461,0.00014585106,0.00013358156,0.00013374113,0.00013324468,0.00011670213,0.00011808511,0.00012602837,0.00010921986,5.0620567e-05,-7.2340426e-05,-0.000265,-0.00050262411,-0.00069306738,-0.00076083333,-0.0006612766,-0.0004129078,-9.3421986e-05,0.00010189716,0.00018400709,0.00023,0.00020868794,0.00011833333,0.00010320922,8.7358156e-05,-3.3049645e-05,-0.00015420213,-0.00015189716,-7.4255319e-05,4.998227e-05,0.00020170213,0.00030530142,0.00030274823,0.00022641844,0.00012141844,2.891844e-05,-2.5868794e-05,-4.9521277e-05,-5.6187943e-05,-4.0496454e-05,-8.4397163e-06,1.5248227e-05,2.6613475e-05,2.9698582e-05,2.2890071e-05,1.0248227e-05,4.7695035e-06,6.0638298e-06,8.7411348e-06,1.7836879e-05,,
72,,-0.0016122246,0,0.020852,0.021456,0.022173,0.023257,0.024345,0.025091,0.025585,0.026365,0.0277,0.029676,0.032203,0.034602,0.037213,0.040573,0.043971,0.047579,0.051481,0.055635,0.060031,0.064564,0.069767,0.075292,0.078885,0.078,0.072948,0.065667,0.06016,0.057053,0.054781,0.053196,0.050594,0.043488,0.037184,0.037655,0.041546,0.040751,0.033448,0.023808,0.015747,0.011614,0.010553,0.010144,0.010257,0.010534,0.011105,0.011798,0.011855,0.010724,0.008526,0.007022,0.006428,0.006024,0.005652,0.005223,0.004745,0.004354,0.003981,0.003544,0.003113,0.002838,,4.0529067e-05,4.1147457e-05,2.0004417e-05,1.8041275e-05,2.8200535e-05,4.7979191e-05,6.5333366e-05,8.2746436e-05,8.7988025e-05,8.1117028e-05,7.7171112e-05,7.4344188e-05,6.4636451e-05,6.1819342e-05,6.6864617e-05,6.8042502e-05,4.7390248e-05,-1.4615592e-05,-0.00011984,-0.00025803539,-0.0003822532,-0.00044251184,-0.00040428947,-0.00027617482,-0.00010770779,-1.5116193e-05,1.9268239e-05,5.9807121e-05,7.9526883e-05,5.1336164e-05,6.5097789e-05,6.3733405e-05,-4.6938725e-05,-0.00017945081,-0.00019979878,-0.00013019558,-1.7177493e-06,0.00016387328,0.00028880764,0.00030863537,0.00024553999,0.00013759662,3.1459351e-05,-3.5081348e-05,-6.4930922e-05,-7.4030085e-05,-5.4369218e-05,-1.2711345e-05,1.7727172e-05,3.235258e-05,3.718191e-05,2.9093765e-05,1.1710142e-05,3.6318127e-06,5.4771662e-06,8.834139e-06,2.0691517e-05,,
73,,-0.00064230866,0,0.021559,0.022095,0.022664,0.023636,0.024612,0.025285,0.025755,0.026515,0.02785,0.029776,0.032124,0.034365,0.036791,0.039971,0.043368,0.046962,0.050703,0.05461,0.058786,0.063149,0.068041,0.073079,0.076299,0.075442,0.070639,0.063773,0.058833,0.056148,0.054112,0.052638,0.050183,0.043905,0.038594,0.039278,0.042248,0.040606,0.033375,0.024106,0.016525,0.012767,0.011784,0.011223,0.011396,0.011715,0.012187,0.012773,0.012706,0.011506,0.009445,0.00808,0.007563,0.007186,0.006808,0.00634,0.005786,0.005175,0.004703,0.00417,0.003506,0.002905,,3.6053785e-05,3.7935281e-05,2.1051076e-05,2.0794956e-05,3.0665419e-05,4.8761267e-05,6.3291139e-05,7.7889967e-05,8.3022213e-05,7.8796237e-05,7.6126681e-05,7.430429e-05,6.5940994e-05,6.096636e-05,6.1478599e-05,5.9478895e-05,3.8122445e-05,-2.1267793e-05,-0.0001210757,-0.00024968724,-0.00036075457,-0.00041215584,-0.00037419101,-0.00025110575,-9.1828794e-05,-6.718219e-06,2.5582426e-05,6.3990543e-05,7.4974142e-05,3.9531104e-05,4.3323647e-05,3.0202433e-05,-7.8008176e-05,-0.00018806088,-0.00018957789,-0.00011448554,1.7514653e-05,0.0001767522,0.00028469684,0.00029366104,0.00023282274,0.00012628676,2.5020933e-05,-3.4743634e-05,-6.1064867e-05,-6.8984879e-05,-4.7362459e-05,-8.2253854e-06,1.785943e-05,2.7798847e-05,2.9916761e-05,2.0292568e-05,2.6695562e-06,-5.7823967e-06,1.1623898e-06,6.7477713e-06,2.5986307e-05,,
74,,-0.00036144695,0,0.024508,0.025319,0.02636,0.027925,0.029496,0.030671,0.031545,0.032699,0.034558,0.037117,0.040039,0.042818,0.045705,0.049298,0.053184,0.05736,0.061632,0.066004,0.070616,0.07541,0.080913,0.086637,0.090734,0.091286,0.08853,0.084238,0.080889,0.078676,0.076988,0.075967,0.073796,0.066337,0.058786,0.059713,0.06616,0.067499,0.059647,0.0467,0.034423,0.027664,0.025898,0.025071,0.025678,0.026429,0.027585,0.028951,0.028966,0.026655,0.02239,0.019452,0.018277,0.017461,0.016654,0.015718,0.014587,0.013366,0.012415,0.011342,0.009796,0.008473,,3.6895361e-05,3.7565001e-05,1.905806e-05,1.5603194e-05,1.8992874e-05,2.9908591e-05,3.9508733e-05,4.8042193e-05,5.0051112e-05,4.7129587e-05,4.4688069e-05,4.3218418e-05,3.8981318e-05,3.6498318e-05,3.6930917e-05,3.6687951e-05,2.6258167e-05,-3.8400569e-06,-5.3962281e-05,-0.00011987141,-0.0001822427,-0.00021800619,-0.00020722085,-0.00015219781,-8.1583431e-05,-5.2172625e-05,-4.6412539e-05,-1.7641743e-05,1.6332094e-05,2.4563327e-05,4.659032e-05,4.6246611e-05,-4.7497e-05,-0.00017001141,-0.00020921199,-0.00016525282,-5.2954859e-05,0.00010249633,0.00022765967,0.00026462022,0.00022797967,0.00013036638,2.3437384e-05,-4.7728114e-05,-8.134639e-05,-9.1260611e-05,-6.5055779e-05,-1.5603194e-05,1.9366213e-05,3.4151617e-05,3.8276123e-05,2.7787078e-05,4.4445103e-06,-7.4015911e-06,1.0666825e-07,6.5423191e-06,3.1478985e-05,,
75,,0.00046864999,1,0.022224,0.022709,0.023132,0.023833,0.024478,0.024833,0.024984,0.025363,0.026175,0.027483,0.029229,0.03083,0.032642,0.035295,0.038321,0.04173,0.045392,0.049173,0.053199,0.057441,0.062269,0.067279,0.070212,0.06851,0.062702,0.055222,0.05009,0.047419,0.045373,0.043795,0.041472,0.035866,0.031248,0.031949,0.034559,0.032941,0.026673,0.019199,0.01329,0.010323,0.009517,0.009148,0.009205,0.009355,0.009706,0.010133,0.010107,0.009278,0.007746,0.00669,0.006259,0.005948,0.005668,0.005383,0.005037,0.004675,0.00438,0.004054,0.003736,0.003569,,2.7625148e-05,2.7090859e-05,8.900762e-06,9.1193346e-06,2.1699402e-05,4.3362375e-05,6.1297471e-05,8.2304727e-05,9.511551e-05,9.8418384e-05,0.00010583771,0.00011234632,0.00010666343,0.00010056768,9.7604809e-05,8.8946905e-05,5.4740293e-05,-3.1486597e-05,-0.00016828876,-0.00033497465,-0.00047449683,-0.00053224857,-0.00046687107,-0.00029347014,-8.1394007e-05,3.6003764e-05,8.0410431e-05,0.0001179442,0.0001174342,6.3373911e-05,6.1091042e-05,5.0053125e-05,-6.3568198e-05,-0.00018214383,-0.00018084454,-0.00010117483,2.4953705e-05,0.00017879239,0.00028680368,0.00029191585,0.00022444977,0.0001222428,2.8244437e-05,-2.913087e-05,-5.4521721e-05,-6.2147476e-05,-4.4722382e-05,-9.1557633e-06,1.6550803e-05,2.7807292e-05,3.1462311e-05,2.4237273e-05,8.6943323e-06,2.2464406e-06,5.8043168e-06,9.1921921e-06,1.9598676e-05,,
76,,0.0013790997,1,0.022943,0.023448,0.02389,0.024675,0.025437,0.025877,0.02608,0.026547,0.02755,0.029125,0.031173,0.033071,0.035152,0.038112,0.041601,0.045497,0.049527,0.053631,0.058058,0.062932,0.068711,0.074823,0.079012,0.078896,0.075138,0.070021,0.066191,0.06371,0.061755,0.060471,0.058293,0.050841,0.043599,0.044859,0.051372,0.052434,0.0448,0.033405,0.023045,0.017335,0.015801,0.015291,0.015486,0.015888,0.016772,0.017806,0.017944,0.016357,0.013082,0.01074,0.009793,0.009148,0.008561,0.007887,0.007234,0.006687,0.006128,0.005423,0.004778,0.004274,,2.0078575e-05,2.0269291e-05,8.7195331e-06,9.1085937e-06,1.8018843e-05,3.3253233e-05,4.5375138e-05,5.864134e-05,6.704047e-05,6.8871343e-05,7.2205058e-05,7.5325171e-05,7.1587138e-05,6.7551589e-05,6.7818591e-05,6.7437159e-05,5.2652859e-05,6.804745e-06,-6.9611321e-05,-0.00016709768,-0.00025882443,-0.00031035588,-0.00028972804,-0.00020500439,-9.9462181e-05,-5.1249189e-05,-3.668612e-05,1.8690163e-06,4.2476256e-05,4.4772476e-05,7.101499e-05,7.5653202e-05,-3.7517641e-05,-0.00019024297,-0.0002347637,-0.00017902887,-5.8931228e-05,0.00011181295,0.00025536103,0.00029475531,0.00024535225,0.00014334211,3.3192204e-05,-4.1721021e-05,-7.6423695e-05,-8.7340275e-05,-6.6117405e-05,-1.8224816e-05,1.9269939e-05,3.7433726e-05,4.4063013e-05,3.5534195e-05,1.5913339e-05,4.1652363e-06,5.2866461e-06,8.8949918e-06,2.3938666e-05,,
77,,0.0012123755,1,0.022727,0.023257,0.023732,0.024568,0.025393,0.025882,0.026125,0.026629,0.027673,0.02929,0.031397,0.033336,0.035468,0.038497,0.042046,0.046012,0.050167,0.054404,0.058933,0.06389,0.069732,0.075855,0.080008,0.079814,0.075956,0.070696,0.066786,0.064238,0.062233,0.060929,0.058684,0.051118,0.043693,0.04476,0.051277,0.052455,0.04485,0.033408,0.023099,0.017525,0.016041,0.015488,0.015732,0.016164,0.017012,0.018022,0.018093,0.016456,0.013238,0.010983,0.010083,0.009476,0.008876,0.008206,0.007508,0.006839,0.006258,0.005518,0.004728,0.004256,,2.1870174e-05,2.2091316e-05,9.638738e-06,9.3870937e-06,1.7996378e-05,3.3117911e-05,4.5311219e-05,5.8861882e-05,6.7555047e-05,6.9392813e-05,7.3358116e-05,7.699552e-05,7.3297112e-05,6.9301306e-05,6.9430941e-05,6.7539796e-05,5.0847393e-05,3.3933848e-06,-7.4562959e-05,-0.00017352779,-0.00026504242,-0.00031550091,-0.00029329521,-0.00020659994,-9.8949576e-05,-5.0321228e-05,-3.6412163e-05,8.2356305e-07,4.0987513e-05,4.4098751e-05,7.1680488e-05,7.823849e-05,-3.1935945e-05,-0.00018377657,-0.00023017825,-0.00017610523,-5.636069e-05,0.00011229435,0.00025346678,0.00029278429,0.00024376704,0.00014031074,3.0570966e-05,-4.206272e-05,-7.5645792e-05,-8.5574302e-05,-6.3322848e-05,-1.605948e-05,1.9475741e-05,3.5802116e-05,4.1170527e-05,3.2195215e-05,1.1850157e-05,1.7005052e-06,5.0405109e-06,9.2727099e-06,2.5606711e-05,,
